tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,followers_count,jpg_url,img_num,prediction_1,confidence_percent_1,breed_prediction_1,prediction_2,confidence_percent_2,breed_prediction_2,prediction_3,confidence_percent_3,breed_prediction_3
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,None,1207.0,0.0,3200895.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,96.73,True,Samoyed,0.74,True,Papillon,0.6,True
815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,None,9907.0,25057.0,3200895.0,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,Chihuahua,42.88,True,Miniature Pinscher,10.39,True,Staffordshire Bullterrier,8.9,True
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None,pupper,4797.0,0.0,3200895.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,Tibetan Mastiff,50.63,True,Tibetan Terrier,29.57,True,Otterhound,3.63,True
815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,None,1918.0,9161.0,3200895.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,Border Collie,54.89,True,Cardigan,17.85,True,Collie,14.64,True
815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,None,4407.0,11467.0,3200895.0,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,German Shepherd,81.8,True,Norwegian Elkhound,14.0,True,Malinois,2.48,True
815390420867969024,2017-01-01 02:53:20,Twitter for iPhone,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,None,None,1505.0,8485.0,3200895.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,Restaurant,27.98,False,Toyshop,9.14,False,Paper Towel,4.61,False
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,pupper,3130.0,12511.0,3200895.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,Dalmatian,99.98,True,Boxer,0.01,True,American Staffordshire Terrier,0.0,True
814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,None,6750.0,0.0,3200895.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,Golden Retriever,65.08,True,Kuvasz,5.33,True,Cocker Spaniel,3.54,True
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,None,10080.0,32000.0,3200895.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,Miniature Poodle,62.69,True,Toy Poodle,26.56,True,Soft-Coated Wheaten Terrier,4.16,True
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,None,3732.0,0.0,3200895.0,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,Golden Retriever,49.01,True,Labrador Retriever,29.2,True,Chow,7.25,True
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,16267.0,40402.0,3200895.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,Siberian Husky,69.94,True,Eskimo Dog,25.64,True,Norwegian Elkhound,1.32,True
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,None,2060.0,9300.0,3200895.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,French Bulldog,70.91,True,Boston Bull,24.76,True,Boxer,1.89,True
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,None,8476.0,20783.0,3200895.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,Malamute,50.12,True,Siberian Husky,22.88,True,Eskimo Dog,20.04,True
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,None,2090.0,10192.0,3200895.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,Samoyed,90.6,True,Pomeranian,4.8,True,West Highland White Terrier,3.57,True
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None,doggo,5096.0,22085.0,3200895.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,Cocker Spaniel,70.19,True,Golden Retriever,12.03,True,Labrador Retriever,3.63,True
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,None,2236.0,10384.0,3200895.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,Golden Retriever,88.82,True,Labrador Retriever,4.23,True,Saluki,0.97,True
813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,None,2557.0,8588.0,3200895.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,Doormat,95.48,False,Golden Retriever,2.62,True,Cocker Spaniel,0.44,True
813157409116065792,2016-12-25 23:00:08,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,None,2728.0,9361.0,3200895.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,Siamese Cat,84.39,False,Pembroke,7.06,True,Cardigan,4.19,True
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,None,None,513.0,4968.0,3200895.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,Beagle,84.87,True,Ibizan Hound,4.46,True,Italian Greyhound,1.86,True
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,None,doggo,3225.0,11515.0,3200895.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,Norwegian Elkhound,43.24,True,Whippet,37.42,True,Siberian Husky,3.25,True
813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,None,4207.0,11694.0,3200895.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,Dingo,28.74,False,Pembroke,14.07,True,Basenji,9.08,True
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,doggo,3220.0,10989.0,3200895.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,Great Dane,12.81,True,Boston Bull,11.7,True,Kelpie,8.7,True
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,None,2276.0,8865.0,3200895.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman,91.0,True,Kelpie,4.26,True,Miniature Pinscher,2.3,True
813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,None,8503.0,23337.0,3200895.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,Toy Terrier,77.64,True,Pembroke,11.5,True,Basenji,4.89,True
813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,None,2191.0,8380.0,3200895.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,Golden Retriever,91.48,True,Labrador Retriever,8.36,True,Kuvasz,0.05,True
812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,None,8067.0,0.0,3200895.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,Bull Mastiff,98.93,True,Boxer,0.7,True,French Bulldog,0.17,True
812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,None,1424.0,6787.0,3200895.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,Irish Setter,32.69,True,Golden Retriever,18.26,True,Leonberg,15.69,True
812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,None,None,2231.0,8900.0,3200895.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,Loupe,54.69,False,Web Site,34.53,False,Bubble,1.05,False
812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,None,4252.0,15224.0,3200895.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,Bath Towel,9.98,False,Pillow,9.23,False,Great Dane,7.82,True
812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,None,1647.0,8102.0,3200895.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,Golden Retriever,78.49,True,Cocker Spaniel,8.78,True,Labrador Retriever,8.33,True
811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,None,1884.0,8429.0,3200895.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,Staffordshire Bullterrier,61.06,True,French Bulldog,15.99,True,Doormat,5.87,False
811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,None,872.0,6215.0,3200895.0,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,Pekinese,38.61,True,Labrador Retriever,20.29,True,Golden Retriever,17.05,True
811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,None,7444.0,23302.0,3200895.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,Beagle,39.63,True,Pembroke,4.96,True,Wire-Haired Fox Terrier,4.63,True
811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,pupper,1655.0,5927.0,3200896.0,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,Pembroke,80.42,True,Cardigan,18.99,True,Beagle,0.2,True
810984652412424192,2016-12-19 23:06:23,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,Sam,None,2090.0,10093.0,3200896.0,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1.0,Golden Retriever,87.13,True,Tibetan Mastiff,3.67,True,Labrador Retriever,2.58,True
810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,None,3057.0,12192.0,3200896.0,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,Flat-Coated Retriever,82.08,True,Labrador Retriever,8.23,True,Curly-Coated Retriever,6.75,True
810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,None,13369.0,39640.0,3200896.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,Malamute,75.35,True,Siberian Husky,16.62,True,Eskimo Dog,6.98,True
810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,None,3901.0,16380.0,3200896.0,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,Malamute,62.08,True,Eskimo Dog,15.84,True,Tibetan Mastiff,2.9,True
810254108431155201,2016-12-17 22:43:27,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,None,4521.0,17250.0,3200896.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,Staffordshire Bullterrier,29.26,True,American Staffordshire Terrier,26.12,True,Border Terrier,6.24,True
809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,None,5711.0,0.0,3200896.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,Norwich Terrier,39.72,True,Toy Poodle,27.45,True,Miniature Poodle,13.47,True
809448704142938112,2016-12-15 17:23:04,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,None,6554.0,22246.0,3200896.0,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,Greater Swiss Mountain Dog,37.54,True,Cardigan,13.43,True,English Springer,7.37,True
809220051211603969,2016-12-15 02:14:29,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,None,4046.0,14685.0,3200896.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,Pomeranian,81.95,True,Samoyed,14.12,True,Pembroke,1.35,True
809084759137812480,2016-12-14 17:16:53,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,None,3536.0,11271.0,3200896.0,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,Vizsla,91.14,True,Bloodhound,1.71,True,Labrador Retriever,1.18,True
808838249661788160,2016-12-14 00:57:20,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,None,2509.0,8784.0,3200896.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,Rottweiler,36.95,True,Miniature Pinscher,19.49,True,Kelpie,16.01,True
808733504066486276,2016-12-13 18:01:07,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,pupper,3007.0,12595.0,3200896.0,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,Seat Belt,77.91,False,Toy Poodle,3.69,True,Golden Retriever,1.7,True
808501579447930884,2016-12-13 02:39:32,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,None,24069.0,47281.0,3200896.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,Airedale,45.42,True,Cocker Spaniel,21.93,True,Irish Terrier,9.32,True
808344865868283904,2016-12-12 16:16:49,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,None,6961.0,0.0,3200896.0,,,,,,,,,,,
808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,"doggo,pupper",4098.0,14015.0,3200896.0,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,Golden Retriever,42.62,True,Labrador Retriever,25.74,True,Great Pyrenees,12.65,True
808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,4288.0,16236.0,3200896.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,Labrador Retriever,73.1,True,Staffordshire Bullterrier,13.07,True,American Staffordshire Terrier,2.89,True
807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,pupper,56625.0,107015.0,3200896.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,Golden Retriever,87.32,True,Cocker Spaniel,3.37,True,Chow,2.04,True
807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,8521.0,0.0,3200897.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,Chihuahua,50.54,True,Pomeranian,12.04,True,Toy Terrier,7.7,True
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,37911.0,75639.0,3200897.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,Golden Retriever,61.08,True,Irish Setter,21.36,True,Welsh Springer Spaniel,3.19,True
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,None,6426.0,0.0,3200897.0,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,Arabian Camel,36.62,False,House Finch,20.99,False,Cocker Spaniel,4.64,True
806576416489959424,2016-12-07 19:09:37,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,https://twitter.com/deadspin/status/806570933175652352,13,10,None,None,2752.0,11363.0,3200897.0,,,,,,,,,,,
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,13616.0,0.0,3200897.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,Vizsla,93.86,True,Brittany Spaniel,3.67,True,Chesapeake Bay Retriever,0.4,True
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,None,None,6238.0,0.0,3200897.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,Chow,83.51,True,Pomeranian,4.08,True,Eskimo Dog,2.13,True
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,2132.0,7335.0,3200897.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,Norwegian Elkhound,65.8,True,Keeshond,31.91,True,Leonberg,0.79,True
805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,9374.0,0.0,3200897.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,Siberian Husky,24.89,True,American Staffordshire Terrier,9.83,True,Eskimo Dog,8.02,True
